 DECAY0 generated file: test2nukb+                              

  date and hour         :    4. 6.2019    10:29:42
  initial random number :            0
    
  event type: Xe124           
              2nuKb+    0+ -> 0+, 2+           
              level, Elevel (MeV) =  0+       0.0000     MeV
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
  1 -0.219151E-01  0.633583E-02 -0.221546E-01  0.00000    
    1257  0.00000       2
  2  0.916057     -0.296855      0.168453      0.00000    
  1 -0.496042E-02 -0.209115E-01  0.234381E-01  0.00000    
    1258  0.00000       2
  2 -0.438404      0.410724      0.580442      0.00000    
  1 -0.115436E-01 -0.134288E-02  0.296004E-01  0.00000    
    1259  0.00000       2
  2  0.440093      0.182088E-01  -1.09595      0.00000    
  1 -0.240135E-01  0.203721E-01 -0.442394E-02  0.00000    
    1260  0.00000       2
  2   1.09859      0.169014       1.26668      0.00000    
  1 -0.223600E-01 -0.112274E-02  0.225834E-01  0.00000    
    1261  0.00000       2
  2  0.482719      0.799355     -0.749654      0.00000    
  1 -0.120936E-01 -0.285306E-01 -0.714091E-02  0.00000    
    1262  0.00000       2
  2 -0.129256      -1.04461     -0.138152      0.00000    
  1  0.597275E-02  0.117897E-01 -0.289235E-01  0.00000    
    1263  0.00000       2
  2  0.805474      0.722680     -0.347391      0.00000    
  1  0.193753E-01  0.230254E-01  0.102797E-01  0.00000    
    1264  0.00000       2
  2 -0.408010     -0.379417      0.229988      0.00000    
  1  0.169641E-01 -0.183674E-01  0.196494E-01  0.00000    
    1265  0.00000       2
  2 -0.765608     -0.151337      0.151462      0.00000    
  1  0.252736E-01  0.720006E-02 -0.179066E-01  0.00000    
    1266  0.00000       2
  2  0.628544      0.815501E-01  0.265405      0.00000    
  1 -0.193523E-02  0.572284E-02  0.312209E-01  0.00000    
    1267  0.00000       2
  2 -0.199133     -0.222560     -0.214078      0.00000    
  1 -0.369271E-02 -0.130162E-03  0.315846E-01  0.00000    
    1268  0.00000       2
  2  0.138132     -0.276568       1.18968      0.00000    
  1  0.171792E-01 -0.204383E-01 -0.172740E-01  0.00000    
    1269  0.00000       2
  2  -1.10422     -0.109604      -1.06580      0.00000    
  1 -0.246607E-01  0.266426E-02 -0.198995E-01  0.00000    
    1270  0.00000       2
  2 -0.330829     -0.315085     -0.493715      0.00000    
  1  0.212636E-01  0.205024E-01  0.117792E-01  0.00000    
    1271  0.00000       2
  2 -0.780844     -0.561367     -0.941290E-01  0.00000    
  1  0.996487E-02 -0.497379E-02  0.297859E-01  0.00000    
    1272  0.00000       2
  2 -0.104068     -0.177897      0.407901      0.00000    
  1  0.647008E-03  0.311212E-01  0.650326E-02  0.00000    
    1273  0.00000       2
  2  0.289504     -0.461267     -0.250047      0.00000    
  1  0.196451E-01  0.232269E-01 -0.926415E-02  0.00000    
    1274  0.00000       2
  2  0.569117      -1.11338     -0.870983      0.00000    
  1  0.271991E-01 -0.144279E-01  0.795541E-02  0.00000    
    1275  0.00000       2
  2 -0.352611     -0.909976      0.755718      0.00000    
  1 -0.251981E-02 -0.252390E-01  0.191803E-01  0.00000    
    1276  0.00000       2
  2 -0.100955      0.343697     -0.650136      0.00000    
  1 -0.116734E-01 -0.278978E-01 -0.983296E-02  0.00000    
    1277  0.00000       2
  2 -0.433346     -0.812078      -1.02747      0.00000    
  1  0.250783E-01  0.135514E-01  0.140953E-01  0.00000    
    1278  0.00000       2
  2 -0.758841E-01   1.20795      0.221270      0.00000    
  1 -0.205482E-01 -0.246771E-02  0.241438E-01  0.00000    
    1279  0.00000       2
  2 -0.207130     -0.258970      0.532047      0.00000    
  1  0.329643E-02  0.425839E-02  0.313407E-01  0.00000    
    1280  0.00000       2
  2 -0.283275     -0.291704      -1.03427      0.00000    
  1 -0.273849E-01 -0.223799E-02  0.160094E-01  0.00000    
    1281  0.00000       2
  2 -0.366265E-01 -0.438250     -0.953427E-02  0.00000    
  1  0.396438E-02 -0.290388E-01  0.123400E-01  0.00000    
    1282  0.00000       2
  2 -0.904032     -0.857347      0.915193E-02  0.00000    
  1 -0.921256E-03  0.114707E-01 -0.296448E-01  0.00000    
    1283  0.00000       2
  2 -0.637769      0.792379     -0.397783E-01  0.00000    
  1  0.248212E-01 -0.807463E-02 -0.181644E-01  0.00000    
    1284  0.00000       2
  2 -0.599213     -0.131770E-01  0.853926      0.00000    
  1  0.308170E-01  0.468303E-02  0.629466E-02  0.00000    
    1285  0.00000       2
  2 -0.662198     -0.105477     -0.864180      0.00000    
  1  0.269345E-01  0.161248E-01  0.507589E-02  0.00000    
    1286  0.00000       2
  2 -0.169222     -0.977230      0.914480      0.00000    
  1 -0.287333E-01 -0.295594E-02  0.133003E-01  0.00000    
    1287  0.00000       2
  2 -0.123577      0.384401     -0.547931      0.00000    
  1  0.133940E-01  0.237635E-01 -0.163443E-01  0.00000    
    1288  0.00000       2
  2  0.506409E-01  0.935483      0.566547      0.00000    
  1 -0.162346E-01  0.272803E-01  0.186067E-02  0.00000    
    1289  0.00000       2
  2 -0.681846     -0.278989      0.211982      0.00000    
  1  0.260689E-01  0.181989E-01  0.670997E-03  0.00000    
    1290  0.00000       2
  2  0.929049      0.106111     -0.690857      0.00000    
  1 -0.210600E-01 -0.190060E-01  0.143697E-01  0.00000    
    1291  0.00000       2
  2   1.35058      0.197867     -0.451932      0.00000    
  1 -0.312380E-01  0.393927E-02  0.446182E-02  0.00000    
    1292  0.00000       2
  2  -1.17035      0.868480E-01  0.316125      0.00000    
  1  0.164935E-01  0.239538E-01 -0.128616E-01  0.00000    
    1293  0.00000       2
  2 -0.990250      0.859294     -0.144426      0.00000    
  1  0.313242E-02  0.185321E-01  0.256513E-01  0.00000    
    1294  0.00000       2
  2 -0.543569     -0.705713E-01 -0.406403      0.00000    
  1 -0.927099E-03 -0.202504E-02 -0.317219E-01  0.00000    
    1295  0.00000       2
  2  0.101428       1.01878     -0.293956      0.00000    
  1  0.272174E-02  0.748450E-02  0.307866E-01  0.00000    
    1296  0.00000       2
  2 -0.172912     -0.194604     -0.877433      0.00000    
  1 -0.262702E-01 -0.490180E-02  0.172363E-01  0.00000    
    1297  0.00000       2
  2  0.518727      0.190480     -0.462381      0.00000    
  1  0.301618E-01 -0.672679E-03  0.100524E-01  0.00000    
    1298  0.00000       2
  2  0.542610      0.415014      0.411054      0.00000    
  1  0.150797E-01 -0.781349E-02  0.268848E-01  0.00000    
    1299  0.00000       2
  2 -0.842468     -0.817937      0.575646      0.00000    
  1  0.594027E-02 -0.567489E-02 -0.307205E-01  0.00000    
    1300  0.00000       2
  2 -0.649393E-01 -0.838134      0.146512      0.00000    
  1  0.210457E-01 -0.215872E-01  0.101149E-01  0.00000    
    1301  0.00000       2
  2 -0.570060     -0.645646     -0.858261      0.00000    
  1  0.983905E-02 -0.341604E-02 -0.300460E-01  0.00000    
    1302  0.00000       2
  2  0.774689      0.210588     -0.918967      0.00000    
  1 -0.690976E-02 -0.308094E-01  0.377804E-02  0.00000    
    1303  0.00000       2
  2 -0.572769E-01 -0.457769     -0.780070      0.00000    
  1 -0.294981E-01  0.729278E-02 -0.937632E-02  0.00000    
    1304  0.00000       2
  2 -0.337786      0.306493     -0.557765      0.00000    
  1 -0.286505E-01 -0.123165E-01 -0.622012E-02  0.00000    
    1305  0.00000       2
  2  0.215669      0.748056      0.188016      0.00000    
  1  0.304434E-01  0.723158E-02 -0.566954E-02  0.00000    
    1306  0.00000       2
  2  0.243133     -0.480132     -0.563945      0.00000    
  1 -0.205629E-01  0.183559E-02  0.241876E-01  0.00000    
    1307  0.00000       2
  2 -0.136868E-01 -0.346811E-01  -1.02556      0.00000    
  1 -0.278511E-02 -0.251649E-01  0.192408E-01  0.00000    
    1308  0.00000       2
  2  0.213697     -0.261552     -0.519635      0.00000    
  1 -0.136021E-01 -0.287306E-01  0.881002E-03  0.00000    
    1309  0.00000       2
  2  0.291464      0.954797     -0.573888      0.00000    
  1  0.222303E-01  0.200795E-01 -0.106709E-01  0.00000    
    1310  0.00000       2
  2 -0.298749      0.736758      0.478886      0.00000    
  1  0.147971E-01  0.991937E-02 -0.263418E-01  0.00000    
    1311  0.00000       2
  2 -0.585088      0.349463     -0.285600      0.00000    
  1 -0.285763E-01  0.926831E-03  0.139204E-01  0.00000    
    1312  0.00000       2
  2  0.133116     -0.880125      0.253646      0.00000    
  1  0.161232E-01  0.100196E-02 -0.273912E-01  0.00000    
    1313  0.00000       2
  2  0.405082     -0.400980      0.371093E-01  0.00000    
  1  0.942128E-03  0.931107E-02  0.303917E-01  0.00000    
    1314  0.00000       2
  2  0.129923      -1.13700      0.579795      0.00000    
  1 -0.443142E-02 -0.193228E-01 -0.248643E-01  0.00000    
    1315  0.00000       2
  2   1.12739     -0.445779      0.545187E-01  0.00000    
  1  0.298090E-01  0.110181E-01 -0.112372E-02  0.00000    
    1316  0.00000       2
  2 -0.474019     -0.555017       1.02745      0.00000    
  1 -0.224274E-01  0.170786E-01 -0.147164E-01  0.00000    
    1317  0.00000       2
  2 -0.552958     -0.489744     -0.927494      0.00000    
  1 -0.171120E-01  0.843818E-02  0.254404E-01  0.00000    
    1318  0.00000       2
  2 -0.335201     -0.375188     -0.264270      0.00000    
  1 -0.979541E-02  0.227389E-01  0.199557E-01  0.00000    
    1319  0.00000       2
  2   1.10080      -1.56921     -0.216464      0.00000    
  1 -0.176030E-01 -0.241391E-01  0.108940E-01  0.00000    
    1320  0.00000       2
  2 -0.169336E-01  0.777648     -0.254230E-01  0.00000    
  1 -0.380254E-02 -0.272183E-01 -0.159983E-01  0.00000    
    1321  0.00000       2
  2  0.765431E-01 -0.915067     -0.906657      0.00000    
  1 -0.307825E-01  0.578742E-02  0.549382E-02  0.00000    
    1322  0.00000       2
  2 -0.108672     -0.829579E-01   1.34839      0.00000    
  1  0.161591E-01 -0.238344E-01  0.134924E-01  0.00000    
    1323  0.00000       2
  2 -0.288463      0.173847      0.865237      0.00000    
  1  0.251841E-01 -0.154042E-01  0.118200E-01  0.00000    
    1324  0.00000       2
  2  0.509747     -0.452228       1.05765      0.00000    
  1 -0.166292E-01 -0.251300E-01 -0.101584E-01  0.00000    
    1325  0.00000       2
  2  0.280141     -0.142102      0.523568      0.00000    
  1  0.213459E-01 -0.124977E-01 -0.199850E-01  0.00000    
    1326  0.00000       2
  2 -0.399661     -0.607548      0.390288E-02  0.00000    
  1 -0.836830E-02 -0.676276E-02  0.299245E-01  0.00000    
    1327  0.00000       2
  2  0.393034     -0.240514E-01  0.265075      0.00000    
  1  0.301968E-01  0.594028E-02 -0.800659E-02  0.00000    
    1328  0.00000       2
  2 -0.491301     -0.147612       1.36349      0.00000    
  1  0.249175E-02 -0.290953E-01 -0.125895E-01  0.00000    
    1329  0.00000       2
  2  -1.06752     -0.504288     -0.339084      0.00000    
  1  0.241993E-01 -0.178255E-01 -0.103867E-01  0.00000    
    1330  0.00000       2
  2 -0.401970     -0.680013      0.154264      0.00000    
  1  0.197854E-01  0.248658E-01  0.121183E-02  0.00000    
    1331  0.00000       2
  2  0.747767      0.475363     -0.423180      0.00000    
  1  0.226092E-01 -0.220117E-01 -0.394323E-02  0.00000    
    1332  0.00000       2
  2  0.339057     -0.885027     -0.537914      0.00000    
  1  0.251055E-01 -0.966756E-02 -0.169557E-01  0.00000    
    1333  0.00000       2
  2  0.553286      0.122183      0.641777E-01  0.00000    
  1 -0.169697E-01  0.142491E-01  0.228086E-01  0.00000    
    1334  0.00000       2
  2 -0.323819      0.367680      0.414751      0.00000    
  1 -0.298473E-01 -0.109547E-01 -0.610661E-03  0.00000    
    1335  0.00000       2
  2  -1.09524      0.311582     -0.287157      0.00000    
  1 -0.135826E-01 -0.162959E-01 -0.236896E-01  0.00000    
    1336  0.00000       2
  2 -0.666367     -0.892928     -0.247784      0.00000    
  1  0.302308E-01 -0.142677E-02  0.976222E-02  0.00000    
    1337  0.00000       2
  2 -0.903765     -0.658908E-01 -0.310905      0.00000    
  1  0.266399E-01 -0.161623E-01 -0.635118E-02  0.00000    
    1338  0.00000       2
  2  0.293379     -0.183484      0.219529      0.00000    
  1 -0.353344E-02  0.202677E-01  0.242482E-01  0.00000    
    1339  0.00000       2
  2 -0.695799     -0.304293E-01 -0.373195E-01  0.00000    
  1  0.927362E-02 -0.306749E-02 -0.302627E-01  0.00000    
    1340  0.00000       2
  2 -0.849871E-01  0.526311      0.268494      0.00000    
  1 -0.193049E-02 -0.694563E-02  0.309721E-01  0.00000    
    1341  0.00000       2
  2 -0.350171      0.904978     -0.548061      0.00000    
  1  0.203929E-01  0.168906E-01 -0.176091E-01  0.00000    
    1342  0.00000       2
  2 -0.524573     -0.813482      0.767697E-01  0.00000    
  1  0.102187E-01 -0.251008E-01  0.166364E-01  0.00000    
    1343  0.00000       2
  2 -0.497427     -0.137583      0.409343      0.00000    
  1  0.135808E-01  0.236461E-01  0.163604E-01  0.00000    
    1344  0.00000       2
  2  0.370634E-01  0.264303E-01  0.799642      0.00000    
  1 -0.980312E-02 -0.295965E-01  0.625985E-02  0.00000    
    1345  0.00000       2
  2 -0.747708     -0.516127      0.354663      0.00000    
  1  0.270593E-01  0.276111E-02  0.164745E-01  0.00000    
    1346  0.00000       2
  2 -0.501648     -0.297439     -0.759070      0.00000    
  1 -0.313527E-01 -0.373885E-02  0.377728E-02  0.00000    
    1347  0.00000       2
  2 -0.377168      0.437848      0.571070      0.00000    
  1  0.212882E-02  0.213404E-01 -0.234797E-01  0.00000    
    1348  0.00000       2
  2  0.692224     -0.550911     -0.276001      0.00000    
  1  0.203320E-01 -0.135164E-01  0.203753E-01  0.00000    
    1349  0.00000       2
  2  -1.05636     -0.102242     -0.239825E-02  0.00000    
  1  0.276949E-01 -0.446593E-02 -0.149763E-01  0.00000    
    1350  0.00000       2
  2  0.298522      0.855750     -0.277105      0.00000    
  1 -0.229967E-01  0.219413E-01 -0.984239E-03  0.00000    
    1351  0.00000       2
  2 -0.683928       1.53208     -0.838246      0.00000    
  1  0.679037E-02 -0.153528E-01  0.270078E-01  0.00000    
    1352  0.00000       2
  2  0.888565       1.18608      0.286316      0.00000    
  1 -0.139972E-01 -0.147277E-01  0.244625E-01  0.00000    
    1353  0.00000       2
  2  0.734719     -0.467426     -0.323013      0.00000    
  1 -0.177359E-01 -0.245783E-02 -0.262800E-01  0.00000    
    1354  0.00000       2
  2  0.406752     -0.435024      0.829294E-01  0.00000    
  1  0.175484E-02  0.108924E-01  0.298248E-01  0.00000    
    1355  0.00000       2
  2  0.945626       1.10084     -0.306889      0.00000    
  1 -0.246029E-01  0.116620E-01 -0.164296E-01  0.00000    
    1356  0.00000       2
  2  0.822279      0.252088      0.384432E-01  0.00000    
  1  0.301914E-01 -0.365294E-02  0.929381E-02  0.00000    
    1357  0.00000       2
  2  0.164614     -0.132108      0.541280      0.00000    
  1 -0.107507E-01  0.299272E-01 -0.152097E-03  0.00000    
    1358  0.00000       2
  2 -0.372055E-01  0.368098      0.580697      0.00000    
  1 -0.240765E-01 -0.187825E-01  0.887594E-02  0.00000    
    1359  0.00000       2
  2  0.701681      0.351434     -0.484516      0.00000    
  1 -0.268851E-01 -0.118854E-01  0.121314E-01  0.00000    
    1360  0.00000       2
  2  0.154996     -0.650689     -0.466828      0.00000    
  1  0.354025E-02  0.917375E-02 -0.302415E-01  0.00000    
    1361  0.00000       2
  2 -0.261629     -0.472628      0.979168      0.00000    
  1 -0.412095E-02  0.118571E-01  0.292176E-01  0.00000    
    1362  0.00000       2
  2  0.830653E-01 -0.433708      0.888270      0.00000    
  1  0.103178E-01 -0.278978E-01  0.112471E-01  0.00000    
    1363  0.00000       2
  2  0.346170     -0.135977      0.369755      0.00000    
  1  0.316709E-01 -0.187512E-02 -0.216252E-02  0.00000    
    1364  0.00000       2
  2 -0.266949      0.430614       1.14029      0.00000    
  1 -0.152414E-01  0.657301E-02 -0.271244E-01  0.00000    
    1365  0.00000       2
  2 -0.855009E-01  0.561690      0.363716      0.00000    
  1 -0.157204E-01  0.249920E-01  0.118114E-01  0.00000    
    1366  0.00000       2
  2 -0.921291E-01  0.194766     -0.751138      0.00000    
  1 -0.105717E-01 -0.246852E-01  0.170329E-01  0.00000    
    1367  0.00000       2
  2  0.574922      0.368516     -0.482391      0.00000    
  1 -0.177495E-01  0.262936E-01 -0.220030E-02  0.00000    
    1368  0.00000       2
  2  0.282406     -0.857171     -0.204484      0.00000    
  1 -0.379646E-02  0.280495E-01  0.144931E-01  0.00000    
    1369  0.00000       2
  2  0.769181      0.995927     -0.157003      0.00000    
  1 -0.140245E-01 -0.238192E-01  0.157225E-01  0.00000    
    1370  0.00000       2
  2 -0.759740      0.459066       1.07295      0.00000    
  1 -0.598955E-02 -0.254964E-01 -0.180360E-01  0.00000    
    1371  0.00000       2
  2 -0.560442E-01  0.982038      0.326425E-01  0.00000    
  1  0.196711E-02  0.907950E-02  0.304127E-01  0.00000    
    1372  0.00000       2
  2  0.667112E-01  0.314486     -0.961057      0.00000    
  1  0.234057E-01 -0.117579E-01 -0.180324E-01  0.00000    
    1373  0.00000       2
  2 -0.246052E-01 -0.100701      0.766990      0.00000    
  1 -0.344671E-02 -0.315202E-01 -0.241542E-02  0.00000    
    1374  0.00000       2
  2  0.678589E-01  0.552996      0.671814      0.00000    
  1  0.214103E-01  0.185519E-01 -0.144453E-01  0.00000    
    1375  0.00000       2
  2  0.464711     -0.517875      0.227532      0.00000    
  1  0.411329E-02  0.349821E-02 -0.313382E-01  0.00000    
    1376  0.00000       2
  2   1.04132     -0.557509      0.286833      0.00000    
  1  0.185696E-01 -0.230905E-01  0.115431E-01  0.00000    
    1377  0.00000       2
  2  0.927538      0.345219      0.854161      0.00000    
  1 -0.385774E-02 -0.243864E-01  0.200415E-01  0.00000    
    1378  0.00000       2
  2 -0.864437E-01 -0.551177     -0.931947      0.00000    
  1 -0.270278E-01  0.160759E-01 -0.472278E-02  0.00000    
    1379  0.00000       2
  2 -0.179352      0.527866      0.157721      0.00000    
  1  0.676883E-02  0.241053E-01 -0.196050E-01  0.00000    
    1380  0.00000       2
  2 -0.556322E-01  0.525447      0.797089      0.00000    
  1  0.822498E-02 -0.128203E-01 -0.279147E-01  0.00000    
    1381  0.00000       2
  2  0.713680      0.233830      0.630933      0.00000    
  1  0.203479E-01  0.829428E-02  0.229871E-01  0.00000    
    1382  0.00000       2
  2  -1.07645     -0.262834      0.462609      0.00000    
  1 -0.251927E-01 -0.155344E-01  0.116297E-01  0.00000    
    1383  0.00000       2
  2 -0.361961      -1.01894     -0.586048      0.00000    
  1 -0.477357E-02 -0.282733E-01  0.137504E-01  0.00000    
    1384  0.00000       2
  2 -0.287976      0.249332E-01  0.239159      0.00000    
  1  0.119648E-01 -0.988168E-02  0.277567E-01  0.00000    
    1385  0.00000       2
  2 -0.716220      0.433836      0.146197      0.00000    
  1  0.298611E-01 -0.725574E-02 -0.817974E-02  0.00000    
    1386  0.00000       2
  2 -0.125441       1.09282      0.596468      0.00000    
  1 -0.150468E-01  0.217742E-02  0.279302E-01  0.00000    
    1387  0.00000       2
  2  0.411807      0.411270E-02  0.532289      0.00000    
  1 -0.316530E-01 -0.251149E-02  0.173855E-02  0.00000    
    1388  0.00000       2
  2  0.660065     -0.123481E-01 -0.133410      0.00000    
  1 -0.415830E-02  0.155066E-01  0.274499E-01  0.00000    
    1389  0.00000       2
  2  0.260475      0.578469      0.608769      0.00000    
  1 -0.289666E-02 -0.181498E-01  0.259506E-01  0.00000    
    1390  0.00000       2
  2 -0.264270     -0.393825      0.331549      0.00000    
  1 -0.184100E-01 -0.887948E-02 -0.243612E-01  0.00000    
    1391  0.00000       2
  2 -0.962784     -0.953344E-01 -0.503867E-01  0.00000    
  1 -0.290785E-01  0.611541E-02 -0.113261E-01  0.00000    
    1392  0.00000       2
  2  0.741035      0.527224      0.182533      0.00000    
  1  0.233387E-01 -0.152313E-01  0.153151E-01  0.00000    
    1393  0.00000       2
  2  0.632139     -0.636791      0.178500      0.00000    
  1  0.301192E-01 -0.900102E-02  0.480166E-02  0.00000    
    1394  0.00000       2
  2 -0.966444E-01   1.16630      -1.32640      0.00000    
  1  0.728574E-02 -0.105570E-01  0.290982E-01  0.00000    
    1395  0.00000       2
  2 -0.527508     -0.254175     -0.853239      0.00000    
  1  0.241446E-01 -0.898316E-02 -0.186435E-01  0.00000    
    1396  0.00000       2
  2  0.420150     -0.967881E-01  0.444024      0.00000    
  1 -0.245903E-01  0.553979E-02  0.193873E-01  0.00000    
    1397  0.00000       2
  2 -0.760456      0.525670      0.890787      0.00000    
  1  0.315386E-01  0.346573E-02  0.213208E-02  0.00000    
    1398  0.00000       2
  2 -0.541798      0.348549     -0.319174      0.00000    
  1 -0.400134E-02 -0.190881E-01 -0.251172E-01  0.00000    
    1399  0.00000       2
  2 -0.341032     -0.337422      0.480547      0.00000    
  1 -0.140488E-02  0.134761E-01  0.287691E-01  0.00000    
    1400  0.00000       2
  2 -0.882892      0.155579     -0.641037E-01  0.00000    
  1  0.296857E-01 -0.425823E-02 -0.105766E-01  0.00000    
    1401  0.00000       2
  2  0.542091      0.203854      0.744023      0.00000    
  1 -0.167808E-01 -0.268319E-01 -0.311396E-02  0.00000    
    1402  0.00000       2
  2 -0.818611     -0.174591       1.06713      0.00000    
  1  0.296599E-01  0.114142E-01  0.111654E-02  0.00000    
    1403  0.00000       2
  2  0.592903E-01 -0.217135      0.330474      0.00000    
  1 -0.228667E-01 -0.157524E-01 -0.154988E-01  0.00000    
    1404  0.00000       2
  2 -0.407637     -0.288571      0.738864E-02  0.00000    
  1 -0.195849E-01 -0.941231E-02 -0.232181E-01  0.00000    
    1405  0.00000       2
  2 -0.770242     -0.428260     -0.140256      0.00000    
  1 -0.167101E-01 -0.258028E-01 -0.813799E-02  0.00000    
    1406  0.00000       2
  2  0.414615E-01 -0.301921     -0.267340      0.00000    
  1  0.238998E-01  0.190695E-01 -0.874028E-02  0.00000    
    1407  0.00000       2
  2 -0.871889     -0.125546      0.345293      0.00000    
  1 -0.283763E-01  0.908939E-02 -0.111091E-01  0.00000    
    1408  0.00000       2
  2 -0.273283     -0.574213      0.305037      0.00000    
  1 -0.282497E-01 -0.140640E-01  0.392377E-02  0.00000    
    1409  0.00000       2
  2  0.248850     -0.859653E-01  0.396996      0.00000    
  1 -0.308165E-01 -0.265452E-02  0.738483E-02  0.00000    
    1410  0.00000       2
  2 -0.761380     -0.189119      0.449782      0.00000    
  1 -0.209469E-01  0.139712E-01 -0.194235E-01  0.00000    
    1411  0.00000       2
  2 -0.770343     -0.541338     -0.477773      0.00000    
  1 -0.130214E-01 -0.458454E-02 -0.286473E-01  0.00000    
    1412  0.00000       2
  2 -0.618474     -0.418185     -0.187541      0.00000    
  1 -0.825748E-02 -0.298032E-01 -0.740441E-02  0.00000    
    1413  0.00000       2
  2 -0.589287     -0.184686      0.667749E-01  0.00000    
  1  0.210613E-01  0.430233E-02 -0.234340E-01  0.00000    
    1414  0.00000       2
  2  0.356506      0.493473      0.250564      0.00000    
  1  0.277217E-01  0.116295E-01 -0.103683E-01  0.00000    
    1415  0.00000       2
  2 -0.253499     -0.801611     -0.627741      0.00000    
  1 -0.243383E-01 -0.156703E-01 -0.131653E-01  0.00000    
    1416  0.00000       2
  2 -0.206340      0.894138     -0.226438      0.00000    
  1  0.170738E-01 -0.229733E-01  0.138547E-01  0.00000    
    1417  0.00000       2
  2 -0.496840     -0.146510      0.253780      0.00000    
  1 -0.228526E-01  0.922469E-02  0.200973E-01  0.00000    
    1418  0.00000       2
  2   1.06798     -0.308045      0.456673      0.00000    
  1 -0.177479E-01  0.174559E-01 -0.197875E-01  0.00000    
    1419  0.00000       2
  2 -0.445102     -0.552294     -0.160705      0.00000    
  1  0.160226E-02 -0.310499E-01 -0.667638E-02  0.00000    
    1420  0.00000       2
  2 -0.527896     -0.655162E-01  0.576983      0.00000    
  1  0.301490E-01 -0.833175E-02 -0.573258E-02  0.00000    
    1421  0.00000       2
  2 -0.382755     -0.601759     -0.988864      0.00000    
  1  0.199879E-01 -0.241042E-01 -0.554142E-02  0.00000    
    1422  0.00000       2
  2  0.493895     -0.245076      0.359415      0.00000    
  1  0.272091E-02 -0.279775E-01 -0.148693E-01  0.00000    
    1423  0.00000       2
  2 -0.145047       1.09806      0.683836E-01  0.00000    
  1 -0.248459E-01 -0.106695E-01 -0.167357E-01  0.00000    
    1424  0.00000       2
  2 -0.766099      0.328571      0.134554      0.00000    
  1 -0.184138E-01  0.100987E-01  0.238786E-01  0.00000    
    1425  0.00000       2
  2 -0.708676     -0.460907     -0.263117      0.00000    
  1 -0.212777E-03 -0.180139E-01  0.262048E-01  0.00000    
    1426  0.00000       2
  2  0.164993     -0.824123     -0.710866E-01  0.00000    
  1 -0.180780E-02 -0.317428E-01 -0.604206E-03  0.00000    
    1427  0.00000       2
  2  0.594010     -0.146244      0.250914      0.00000    
  1 -0.196514E-02 -0.102773E-01 -0.300293E-01  0.00000    
    1428  0.00000       2
  2 -0.351870     -0.110119      0.229348      0.00000    
  1 -0.183823E-01  0.193599E-01  0.172779E-01  0.00000    
    1429  0.00000       2
  2  0.489928     -0.201238     -0.581749      0.00000    
  1 -0.143731E-01 -0.253741E-01 -0.126810E-01  0.00000    
    1430  0.00000       2
  2  0.382542     -0.249563      0.491987      0.00000    
  1 -0.780995E-02 -0.289953E-01  0.104650E-01  0.00000    
    1431  0.00000       2
  2  0.452737      0.192290      0.392457      0.00000    
  1 -0.671712E-02  0.855548E-02 -0.298818E-01  0.00000    
    1432  0.00000       2
  2  0.525171     -0.431196     -0.461516      0.00000    
  1  0.277008E-01  0.154865E-02 -0.155406E-01  0.00000    
    1433  0.00000       2
  2 -0.560210      0.389581      0.254619      0.00000    
  1  0.135740E-01  0.286682E-01 -0.226286E-02  0.00000    
    1434  0.00000       2
  2 -0.682369     -0.949803E-01 -0.866228      0.00000    
  1  0.190561E-02 -0.989597E-02  0.301609E-01  0.00000    
    1435  0.00000       2
  2  0.671775      0.105075      0.705102      0.00000    
  1 -0.244218E-01  0.200618E-01 -0.351268E-02  0.00000    
    1436  0.00000       2
  2 -0.820211E-01 -0.474223     -0.117504      0.00000    
  1  0.293735E-01  0.198294E-02 -0.120209E-01  0.00000    
    1437  0.00000       2
  2 -0.364125      0.644129      0.195587      0.00000    
  1 -0.169888E-01 -0.106939E-01 -0.246629E-01  0.00000    
    1438  0.00000       2
  2 -0.374589      0.337616      0.499946      0.00000    
  1 -0.492616E-02 -0.281536E-01 -0.139408E-01  0.00000    
    1439  0.00000       2
  2  0.788701      0.711108     -0.677312      0.00000    
  1 -0.165226E-01 -0.267218E-01  0.491850E-02  0.00000    
    1440  0.00000       2
  2  0.793148      0.414945      -1.17702      0.00000    
  1 -0.542691E-02  0.265015E-01  0.167171E-01  0.00000    
    1441  0.00000       2
  2  0.708198     -0.264660     -0.277516      0.00000    
  1 -0.755953E-02 -0.209149E-02  0.308175E-01  0.00000    
    1442  0.00000       2
  2  0.616726      0.109838     -0.796831E-01  0.00000    
  1  0.134814E-01 -0.275154E-01 -0.850865E-02  0.00000    
    1443  0.00000       2
  2 -0.432612     -0.153767      0.227813      0.00000    
  1  0.159185E-01 -0.272381E-01 -0.399135E-02  0.00000    
    1444  0.00000       2
  2  0.198843     -0.264370     -0.788947      0.00000    
  1  0.185012E-01 -0.218645E-01  0.138163E-01  0.00000    
    1445  0.00000       2
  2  0.155741E-01  0.203569     -0.696767E-01  0.00000    
  1 -0.646602E-02 -0.171554E-01  0.259831E-01  0.00000    
    1446  0.00000       2
  2 -0.152445      0.187516     -0.333107      0.00000    
  1  0.465266E-03  0.316161E-01  0.338275E-02  0.00000    
