 DECAY0 generated file: test0nukb+                              

  date and hour         :    4. 6.2019    10:30:30
  initial random number :            0
    
  event type: Xe124           
              0nuKb+    0+ -> 0+, 2+           
              level, Elevel (MeV) =  0+       0.0000     MeV
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
    2097  0.00000       2
  2  -1.42783     -0.805494      -1.55101      0.00000    
  1  0.279975E-02 -0.269808E-01  0.165963E-01  0.00000    
    2098  0.00000       2
  2  0.287738       1.41245      -1.73648      0.00000    
  1 -0.115078E-01 -0.240942E-02  0.295466E-01  0.00000    
    2099  0.00000       2
  2  -1.59894       1.12644      -1.12591      0.00000    
  1  0.182821E-01  0.177653E-01  0.190105E-01  0.00000    
    2100  0.00000       2
  2 -0.261195      0.455443       2.19488      0.00000    
  1  0.258647E-06 -0.208423E-01 -0.240174E-01  0.00000    
    2101  0.00000       2
  2 -0.115824      -2.22716     -0.345709      0.00000    
  1 -0.780945E-02 -0.785027E-02 -0.298098E-01  0.00000    
    2102  0.00000       2
  2  0.834427       1.08482      -1.79445      0.00000    
  1 -0.210251E-02  0.252679E-01  0.191926E-01  0.00000    
    2103  0.00000       2
  2   1.40184       1.18492       1.31300      0.00000    
  1 -0.149370E-01 -0.166848E-01 -0.225776E-01  0.00000    
    2104  0.00000       2
  2  -1.03557      -1.99213     -0.228406      0.00000    
  1  0.195843E-01 -0.118605E-01  0.220686E-01  0.00000    
    2105  0.00000       2
  2   1.92828       1.14002      0.274266      0.00000    
  1  0.120015E-01  0.293287E-01 -0.265215E-02  0.00000    
    2106  0.00000       2
  2   1.96524     -0.778213      0.790805      0.00000    
  1 -0.175051E-01 -0.227554E-01  0.136750E-01  0.00000    
    2107  0.00000       2
  2  0.570747       1.87737       1.11484      0.00000    
  1 -0.293432E-01 -0.103170E-01 -0.661640E-02  0.00000    
    2108  0.00000       2
  2   1.66895     -0.527971       1.42443      0.00000    
  1 -0.266366E-01  0.120891E-01  0.124735E-01  0.00000    
    2109  0.00000       2
  2  0.784044     -0.806580       1.95649      0.00000    
  1 -0.186088E-01 -0.172414E-01  0.191752E-01  0.00000    
    2110  0.00000       2
  2 -0.380799       1.36261      -1.75825      0.00000    
  1  0.341998E-02 -0.120846E-01  0.292148E-01  0.00000    
    2111  0.00000       2
  2  -1.46307       1.31782      -1.10270      0.00000    
  1  0.148803E-01 -0.147932E-01  0.238951E-01  0.00000    
    2112  0.00000       2
  2   1.49630       1.67213     -0.241317      0.00000    
  1  0.197263E-01  0.189962E-01 -0.161634E-01  0.00000    
    2113  0.00000       2
  2 -0.508459      -2.18118      0.277651      0.00000    
  1  0.181827E-01 -0.241282E-01 -0.992277E-02  0.00000    
    2114  0.00000       2
  2   1.03525      -1.59916      -1.21000      0.00000    
  1 -0.197426E-01  0.762409E-02 -0.237348E-01  0.00000    
    2115  0.00000       2
  2 -0.209193      -1.74804      -1.41201      0.00000    
  1 -0.947420E-02 -0.233720E-01  0.193708E-01  0.00000    
    2116  0.00000       2
  2   1.81072      -1.21780      0.575699      0.00000    
  1  0.154443E-01 -0.212165E-01 -0.179603E-01  0.00000    
    2117  0.00000       2
  2  -1.71863      -1.38345     -0.474901      0.00000    
  1  0.278955E-01 -0.143486E-01  0.521506E-02  0.00000    
    2118  0.00000       2
  2 -0.219689       1.89506      -1.20568      0.00000    
  1  0.298385E-01  0.185957E-02 -0.108372E-01  0.00000    
    2119  0.00000       2
  2   2.09249      0.209665E-01 -0.845107      0.00000    
  1 -0.870372E-02  0.130820E-01  0.276468E-01  0.00000    
    2120  0.00000       2
  2  -1.14997       1.90246     -0.389081      0.00000    
  1 -0.162921E-01 -0.272924E-01 -0.964117E-03  0.00000    
    2121  0.00000       2
  2   1.60726      0.975088       1.24863      0.00000    
  1 -0.567553E-02 -0.320712E-02 -0.311246E-01  0.00000    
    2122  0.00000       2
  2  0.432305     -0.142871E-01   2.21496      0.00000    
  1  0.146469E-01 -0.276673E-01 -0.558818E-02  0.00000    
    2123  0.00000       2
  2 -0.736602     -0.143397       2.12838      0.00000    
  1 -0.213988E-01 -0.112699E-01  0.206475E-01  0.00000    
    2124  0.00000       2
  2 -0.102267E-01   1.84317       1.30222      0.00000    
  1  0.208732E-01 -0.132591E-01 -0.199936E-01  0.00000    
    2125  0.00000       2
  2 -0.715817      0.441671      -2.09420      0.00000    
  1  0.232103E-01 -0.215959E-01  0.247774E-02  0.00000    
    2126  0.00000       2
  2 -0.212900      -1.91898      -1.16848      0.00000    
  1 -0.457493E-02  0.286999E-01  0.129083E-01  0.00000    
    2127  0.00000       2
  2  0.716600E-01 -0.829417      -2.09764      0.00000    
  1  0.954959E-02 -0.137837E-01  0.270195E-01  0.00000    
    2128  0.00000       2
  2   1.42476      -1.03694      -1.40996      0.00000    
  1 -0.261293E-01 -0.124469E-01 -0.131747E-01  0.00000    
    2129  0.00000       2
  2  -1.65588       1.50751     -0.280406      0.00000    
  1  0.202975E-01  0.244702E-01  0.678176E-03  0.00000    
    2130  0.00000       2
  2  0.814303      -1.54895      -1.42506      0.00000    
  1  0.273747E-01 -0.159566E-01  0.269262E-02  0.00000    
    2131  0.00000       2
  2  -1.87048      -1.02763     -0.733771      0.00000    
  1  0.155432E-01  0.190961E-01 -0.201243E-01  0.00000    
    2132  0.00000       2
  2  -1.76923      -1.33275      0.432159      0.00000    
  1  0.763677E-02  0.165584E-01  0.260526E-01  0.00000    
    2133  0.00000       2
  2  0.263785      -2.15344     -0.621516      0.00000    
  1 -0.160010E-02  0.289177E-01  0.131319E-01  0.00000    
    2134  0.00000       2
  2 -0.316626       1.74281       1.39840      0.00000    
  1 -0.291311E-01 -0.190992E-02  0.126084E-01  0.00000    
    2135  0.00000       2
  2  -2.24223     -0.250470     -0.532524E-01  0.00000    
  1  0.193798E-01 -0.753226E-02 -0.240609E-01  0.00000    
    2136  0.00000       2
  2 -0.151428      -2.20248     -0.468290      0.00000    
  1 -0.293039E-01 -0.773391E-02  0.962863E-02  0.00000    
    2137  0.00000       2
  2 -0.197288       1.79617      -1.35203      0.00000    
  1  0.419528E-02  0.298363E-01  0.101702E-01  0.00000    
    2138  0.00000       2
  2  -1.42736     -0.579367       1.64929      0.00000    
  1  0.276272E-01 -0.148957E-01  0.510857E-02  0.00000    
    2139  0.00000       2
  2  -1.08612      -1.96041     -0.265134      0.00000    
  1  0.653364E-02 -0.105506E-01 -0.292786E-01  0.00000    
    2140  0.00000       2
  2 -0.980803      -1.96857      0.505890      0.00000    
  1  0.137134E-01 -0.442835E-02 -0.283473E-01  0.00000    
    2141  0.00000       2
  2   1.81558     -0.362789E-01   1.33996      0.00000    
  1  0.275006E-01  0.142425E-01 -0.721878E-02  0.00000    
    2142  0.00000       2
  2   2.13632      0.132462     -0.715375      0.00000    
  1  0.249970E-01 -0.121226E-02 -0.196194E-01  0.00000    
    2143  0.00000       2
  2  -2.19593     -0.470795      0.222275      0.00000    
  1 -0.213941E-01 -0.163135E-01 -0.169529E-01  0.00000    
    2144  0.00000       2
  2  0.660817       1.62490       1.41992      0.00000    
  1 -0.285965E-01  0.703133E-02  0.120017E-01  0.00000    
    2145  0.00000       2
  2   1.42961      -1.51973     -0.860103      0.00000    
  1  0.938872E-02  0.234823E-01  0.192788E-01  0.00000    
    2146  0.00000       2
  2  0.875725      -1.05973      -1.78976      0.00000    
  1 -0.192554E-01  0.463151E-02 -0.248801E-01  0.00000    
    2147  0.00000       2
  2 -0.746246      -1.61154      -1.39255      0.00000    
  1  0.785395E-03 -0.315996E-01 -0.347653E-02  0.00000    
    2148  0.00000       2
  2 -0.544606      0.982268E-01   2.18790      0.00000    
  1 -0.899634E-02 -0.203757E-01 -0.226967E-01  0.00000    
    2149  0.00000       2
  2   1.39137       1.62282      0.723667      0.00000    
  1  0.268019E-01 -0.557208E-02 -0.161818E-01  0.00000    
    2150  0.00000       2
  2   1.25319       1.47493      -1.16072      0.00000    
  1 -0.115891E-01  0.219301E-01 -0.198998E-01  0.00000    
    2151  0.00000       2
  2  -2.13563     -0.634321      0.360389      0.00000    
  1 -0.203206E-01 -0.102436E-01 -0.222122E-01  0.00000    
    2152  0.00000       2
  2  0.872223      -2.08057      0.600070E-01  0.00000    
  1 -0.691277E-02  0.218950E-01 -0.220015E-01  0.00000    
    2153  0.00000       2
  2 -0.965522     -0.117339      -2.03646      0.00000    
  1  0.300015E-01 -0.961511E-02 -0.432433E-02  0.00000    
    2154  0.00000       2
  2   1.07988      0.124250       1.97777      0.00000    
  1 -0.291127E-01  0.703775E-02  0.106847E-01  0.00000    
    2155  0.00000       2
  2  -1.45608      0.657081       1.59413      0.00000    
  1 -0.303520E-01  0.480816E-02 -0.817776E-02  0.00000    
    2156  0.00000       2
  2   1.78527      -1.20449     -0.674671      0.00000    
  1 -0.272680E-01 -0.154450E-01  0.539903E-02  0.00000    
    2157  0.00000       2
  2  0.208829E-01   2.23870     -0.284474      0.00000    
  1  0.127449E-01 -0.208349E-01 -0.203646E-01  0.00000    
    2158  0.00000       2
  2  -1.03759       1.22901       1.58307      0.00000    
  1 -0.921683E-02 -0.180901E-01 -0.244752E-01  0.00000    
    2159  0.00000       2
  2   1.30819      0.464891      -1.77924      0.00000    
  1 -0.192492E-01  0.362857E-02  0.250508E-01  0.00000    
    2160  0.00000       2
  2  -1.22027       1.82209     -0.532997      0.00000    
  1  0.131921E-01 -0.114072E-02 -0.289121E-01  0.00000    
    2161  0.00000       2
  2  -1.06611      0.841014       1.80257      0.00000    
  1  0.546163E-02  0.295084E-01  0.105197E-01  0.00000    
    2162  0.00000       2
  2 -0.807596      -1.44552      -1.53343      0.00000    
  1  0.278991E-01 -0.150580E-01  0.247709E-02  0.00000    
    2163  0.00000       2
  2  -1.39466      -1.39805       1.09249      0.00000    
  1 -0.295675E-01 -0.108025E-01  0.450655E-02  0.00000    
    2164  0.00000       2
  2  0.645183       1.09036       1.86762      0.00000    
  1  0.136272E-01 -0.216052E-02 -0.286509E-01  0.00000    
    2165  0.00000       2
  2  0.441459       1.02493       1.96158      0.00000    
  1  0.102410E-01  0.300398E-01 -0.199281E-02  0.00000    
    2166  0.00000       2
  2  -2.11580      0.778454     -0.102773      0.00000    
  1 -0.277349E-01  0.155102E-01  0.120397E-02  0.00000    
    2167  0.00000       2
  2   1.54383      0.115007       1.64211      0.00000    
  1 -0.181003E-01  0.245709E-01  0.893824E-02  0.00000    
    2168  0.00000       2
  2   1.19770      0.197336      -1.90256      0.00000    
  1 -0.134051E-01 -0.115897E-01  0.264049E-01  0.00000    
    2169  0.00000       2
  2 -0.616509      -1.67612       1.37974      0.00000    
  1  0.101465E-01  0.197988E-01  0.227222E-01  0.00000    
    2170  0.00000       2
  2  0.294948       1.59990       1.56413      0.00000    
  1  0.251372E-01  0.179067E-01  0.766215E-02  0.00000    
    2171  0.00000       2
  2  0.505973       1.88704      -1.12970      0.00000    
  1 -0.102351E-01  0.993461E-02 -0.284216E-01  0.00000    
    2172  0.00000       2
  2 -0.158895       2.06176     -0.903906      0.00000    
  1 -0.159082E-01  0.182038E-01 -0.206589E-01  0.00000    
    2173  0.00000       2
  2   1.84489     -0.761855       1.05315      0.00000    
  1 -0.174587E-01  0.238236E-01 -0.117842E-01  0.00000    
    2174  0.00000       2
  2  -1.58776      0.984051      -1.26642      0.00000    
  1  0.908562E-02 -0.368865E-02  0.302504E-01  0.00000    
    2175  0.00000       2
  2  -2.20148     -0.378115      0.321998      0.00000    
  1  0.214034E-01  0.721741E-02 -0.223840E-01  0.00000    
    2176  0.00000       2
  2 -0.152659       2.23189      0.297499      0.00000    
  1  0.223823E-01 -0.221640E-01 -0.436196E-02  0.00000    
    2177  0.00000       2
  2 -0.151999       1.88671      -1.22897      0.00000    
  1  0.888364E-02 -0.384382E-02 -0.302910E-01  0.00000    
    2178  0.00000       2
  2   2.13899      0.708133     -0.128171      0.00000    
  1 -0.929318E-02  0.260910E-01  0.156249E-01  0.00000    
    2179  0.00000       2
  2  -1.22879       1.88154     -0.207464      0.00000    
  1 -0.160975E-01 -0.107624E-01 -0.252246E-01  0.00000    
    2180  0.00000       2
  2  -1.87150       1.24592      0.195822      0.00000    
  1 -0.125551E-01 -0.934801E-02  0.276808E-01  0.00000    
    2181  0.00000       2
  2  -1.79059      -1.17843      0.705863      0.00000    
  1  0.113482E-01 -0.100120E-01 -0.279681E-01  0.00000    
    2182  0.00000       2
  2   1.87525     -0.445285      -1.17401      0.00000    
  1 -0.107955E-01 -0.139386E-01 -0.264653E-01  0.00000    
    2183  0.00000       2
  2  0.430181       2.21309      0.101619      0.00000    
  1 -0.174922E-01  0.793520E-02  0.253436E-01  0.00000    
    2184  0.00000       2
  2 -0.831922       1.50340       1.46317      0.00000    
  1  0.192639E-02  0.148244E-01  0.280672E-01  0.00000    
    2185  0.00000       2
  2  0.559233       1.97575     -0.936395      0.00000    
  1  0.274568E-01 -0.158748E-01 -0.231456E-02  0.00000    
    2186  0.00000       2
  2   1.22856       1.31767      -1.35924      0.00000    
  1  0.312520E-01 -0.575193E-02 -0.121238E-02  0.00000    
    2187  0.00000       2
  2 -0.967883      -1.81861      0.921416      0.00000    
  1 -0.199191E-02 -0.151288E-01 -0.278997E-01  0.00000    
    2188  0.00000       2
  2 -0.960833      0.716385       1.91226      0.00000    
  1  0.757772E-03 -0.290128E-01 -0.129970E-01  0.00000    
    2189  0.00000       2
  2 -0.493503      -1.39438      -1.70450      0.00000    
  1  0.192591E-01 -0.461554E-02  0.248802E-01  0.00000    
    2190  0.00000       2
  2  -1.51164       1.03814       1.31543      0.00000    
  1 -0.812758E-03  0.194327E-01 -0.251585E-01  0.00000    
    2191  0.00000       2
  2   2.04420      0.669049     -0.683206      0.00000    
  1 -0.197482E-01 -0.171156E-01 -0.181192E-01  0.00000    
    2192  0.00000       2
  2   2.07455     -0.515119     -0.723905      0.00000    
  1 -0.219823E-01 -0.226092E-01 -0.410380E-02  0.00000    
    2193  0.00000       2
  2 -0.862587     -0.802885      -1.92470      0.00000    
  1  0.232673E-01 -0.176021E-01  0.126508E-01  0.00000    
    2194  0.00000       2
  2  0.784226       2.10847      0.180223      0.00000    
  1  0.256080E-02  0.200926E-01 -0.245147E-01  0.00000    
    2195  0.00000       2
  2  0.272532       1.30266       1.82262      0.00000    
  1 -0.200211E-01  0.226311E-01 -0.991112E-02  0.00000    
    2196  0.00000       2
  2  -2.23505     -0.137853      0.280562      0.00000    
  1 -0.144497E-01  0.283085E-01  0.103871E-02  0.00000    
    2197  0.00000       2
  2 -0.307725      -2.12821     -0.684971      0.00000    
  1 -0.158023E-01 -0.142955E-01 -0.236044E-01  0.00000    
    2198  0.00000       2
  2  0.141268       2.14487     -0.687541      0.00000    
  1 -0.306861E-01 -0.521614E-02  0.651131E-02  0.00000    
    2199  0.00000       2
  2  0.643669       1.51490       1.54400      0.00000    
  1 -0.290684E-01  0.105551E-01 -0.740667E-02  0.00000    
    2200  0.00000       2
  2   1.42894      -1.66495     -0.528402      0.00000    
  1  0.196631E-01 -0.249572E-01 -0.131844E-02  0.00000    
    2201  0.00000       2
  2  0.884156      -1.84021      0.961804      0.00000    
  1 -0.137101E-01 -0.260085E-01 -0.121175E-01  0.00000    
    2202  0.00000       2
  2   2.13397     -0.326268      0.657936      0.00000    
  1  0.106889E-02 -0.224823E-01  0.224643E-01  0.00000    
    2203  0.00000       2
  2  0.683824      -2.12109     -0.355719      0.00000    
  1  0.187315E-01  0.196594E-01  0.165493E-01  0.00000    
    2204  0.00000       2
  2  -1.24524       1.81982     -0.480409      0.00000    
  1  0.108103E-03 -0.235391E-01 -0.213808E-01  0.00000    
    2205  0.00000       2
  2 -0.825461      0.182414      -2.09249      0.00000    
  1  0.129327E-01 -0.252748E-01  0.143237E-01  0.00000    
    2206  0.00000       2
  2   1.52639      -1.42964     -0.848188      0.00000    
  1  0.229432E-01  0.801848E-02 -0.205074E-01  0.00000    
    2207  0.00000       2
  2   1.13494      -1.92150      0.336012      0.00000    
  1  0.244810E-01  0.428328E-02 -0.198387E-01  0.00000    
    2208  0.00000       2
  2  0.414230      -1.00477       1.97788      0.00000    
  1  0.276886E-01 -0.156127E-01  0.909241E-03  0.00000    
    2209  0.00000       2
  2 -0.732695       1.43917       1.57643      0.00000    
  1 -0.294477E-01  0.119984E-01 -0.333292E-03  0.00000    
    2210  0.00000       2
  2  -1.94222       1.13851      0.157212      0.00000    
  1  0.464924E-02  0.251351E-01 -0.189170E-01  0.00000    
    2211  0.00000       2
  2   1.22648      -1.54237       1.09999      0.00000    
  1 -0.567826E-03  0.275377E-01  0.158932E-01  0.00000    
    2212  0.00000       2
  2 -0.381379      -1.87206       1.20129      0.00000    
  1 -0.287250E-01  0.105655E-01 -0.863035E-02  0.00000    
    2213  0.00000       2
  2   1.43570      -1.49705      0.889251      0.00000    
  1 -0.159270E-02 -0.192304E-01 -0.252763E-01  0.00000    
    2214  0.00000       2
  2  0.624635       1.78416       1.23278      0.00000    
  1 -0.317960E-01 -0.497925E-03 -0.663210E-04  0.00000    
    2215  0.00000       2
  2  0.577733       2.14229     -0.412301      0.00000    
  1  0.153967E-01  0.184382E-01 -0.208378E-01  0.00000    
    2216  0.00000       2
  2  0.851893       1.95187     -0.746740      0.00000    
  1  0.225672E-01 -0.223031E-01 -0.212961E-02  0.00000    
    2217  0.00000       2
  2  -1.15706      -1.07841       1.60978      0.00000    
  1 -0.609357E-02 -0.305659E-01 -0.631166E-02  0.00000    
    2218  0.00000       2
  2 -0.169786      -2.16411      0.617223      0.00000    
  1  0.124343E-01 -0.220113E-01 -0.192907E-01  0.00000    
    2219  0.00000       2
  2   2.08853      0.831112      0.201093      0.00000    
  1 -0.162770E-02  0.118440E-01 -0.294671E-01  0.00000    
    2220  0.00000       2
  2   1.93338      0.861131     -0.783358      0.00000    
  1  0.218508E-01 -0.102729E-01  0.206942E-01  0.00000    
    2221  0.00000       2
  2  -2.15873      0.362812      0.548992      0.00000    
  1 -0.220793E-01 -0.206004E-01  0.996834E-02  0.00000    
    2222  0.00000       2
  2   1.49111      -1.64950     -0.385860      0.00000    
  1  0.286714E-01  0.116670E-01  0.728488E-02  0.00000    
    2223  0.00000       2
  2 -0.870079       1.24661       1.66796      0.00000    
  1 -0.298721E-01  0.633435E-02  0.887536E-02  0.00000    
    2224  0.00000       2
  2  -1.08400       1.22307       1.55635      0.00000    
  1  0.109161E-01 -0.821020E-03  0.298564E-01  0.00000    
    2225  0.00000       2
  2   1.65557     -0.697583E-01  -1.53212      0.00000    
  1  0.275857E-01 -0.822516E-03  0.157984E-01  0.00000    
    2226  0.00000       2
  2  -1.19106       1.88446     -0.351222      0.00000    
  1  0.292070E-01  0.809796E-02 -0.962356E-02  0.00000    
    2227  0.00000       2
  2   2.10407     -0.349584     -0.737450      0.00000    
  1  0.236626E-02  0.170349E-01 -0.267480E-01  0.00000    
    2228  0.00000       2
  2 -0.997249     -0.270673       2.00634      0.00000    
  1 -0.235214E-01 -0.635231E-02  0.204361E-01  0.00000    
    2229  0.00000       2
  2   1.39212      -1.75359      0.282968      0.00000    
  1  0.122101E-01 -0.142042E-02  0.293281E-01  0.00000    
    2230  0.00000       2
  2 -0.400084      -1.86644      -1.20394      0.00000    
  1  0.209620E-01  0.132286E-01 -0.199208E-01  0.00000    
    2231  0.00000       2
  2 -0.392859      -1.95788      -1.05144      0.00000    
  1  0.144757E-01  0.214527E-01 -0.184791E-01  0.00000    
    2232  0.00000       2
  2 -0.819192     -0.381044      -2.06806      0.00000    
  1  0.297733E-01 -0.101835E-01 -0.459223E-02  0.00000    
    2233  0.00000       2
  2 -0.816200       1.69994       1.23982      0.00000    
  1  0.106171E-01  0.149453E-01 -0.259838E-01  0.00000    
    2234  0.00000       2
  2  -1.85325      0.750819      -1.04638      0.00000    
  1 -0.275980E-02  0.601229E-02  0.311043E-01  0.00000    
    2235  0.00000       2
  2 -0.303330      -1.70819       1.44334      0.00000    
  1 -0.119805E-01 -0.897232E-02  0.280572E-01  0.00000    
    2236  0.00000       2
  2  0.783621      -1.89085      0.950671      0.00000    
  1 -0.143084E-01 -0.236081E-01 -0.157850E-01  0.00000    
    2237  0.00000       2
  2  0.253450      -1.83199      -1.29334      0.00000    
  1  0.148766E-01 -0.280698E-01  0.141878E-02  0.00000    
    2238  0.00000       2
  2  -2.00333      0.946223      0.429514      0.00000    
  1  0.281538E-02 -0.635177E-02 -0.310317E-01  0.00000    
    2239  0.00000       2
  2  -1.42255      0.513850       1.67496      0.00000    
  1 -0.317859E-01 -0.764244E-03 -0.560326E-03  0.00000    
    2240  0.00000       2
  2  -1.76933       1.27524      0.579980      0.00000    
  1  0.192947E-02  0.281815E-01  0.146054E-01  0.00000    
    2241  0.00000       2
  2  -2.05560      0.356824     -0.860422      0.00000    
  1  0.220664E-01 -0.228869E-01 -0.708704E-03  0.00000    
    2242  0.00000       2
  2  0.769543     -0.520757      -2.05664      0.00000    
  1 -0.144013E-01 -0.215073E-01 -0.184737E-01  0.00000    
    2243  0.00000       2
  2  -1.35053       1.59886      0.844302      0.00000    
  1 -0.960091E-02 -0.229592E-01 -0.197974E-01  0.00000    
    2244  0.00000       2
  2 -0.303973      0.377612      -2.20412      0.00000    
  1 -0.232670E-01 -0.180605E-01 -0.119877E-01  0.00000    
    2245  0.00000       2
  2   1.32283      -1.68764      0.703660      0.00000    
  1 -0.209755E-01 -0.105909E-01 -0.214266E-01  0.00000    
    2246  0.00000       2
  2 -0.569968       2.09978     -0.599355      0.00000    
  1 -0.237892E-01  0.170936E-01  0.123743E-01  0.00000    
    2247  0.00000       2
  2  -1.55805       1.62220     -0.184652      0.00000    
  1  0.271725E-02 -0.301153E-01 -0.984497E-02  0.00000    
    2248  0.00000       2
  2   1.77720     -0.124740       1.38534      0.00000    
  1  0.251586E-01  0.154061E-01 -0.118717E-01  0.00000    
    2249  0.00000       2
  2  0.715870E-01   1.82081       1.33143      0.00000    
  1 -0.179699E-01  0.528322E-03  0.262306E-01  0.00000    
    2250  0.00000       2
  2  0.415288      -1.12965      -1.90908      0.00000    
  1 -0.289868E-01 -0.118372E-01  0.555727E-02  0.00000    
    2251  0.00000       2
  2 -0.420302      -2.17915     -0.409661      0.00000    
  1 -0.682725E-03 -0.304862E-01 -0.902036E-02  0.00000    
    2252  0.00000       2
  2  -1.08886      0.575255       1.89120      0.00000    
  1  0.145381E-01  0.316361E-02  0.281047E-01  0.00000    
    2253  0.00000       2
  2  0.108726     -0.890413      -2.07087      0.00000    
  1  0.122712E-01  0.241881E-01  0.166010E-01  0.00000    
    2254  0.00000       2
  2   1.87324      0.604140      -1.10416      0.00000    
  1  0.313503E-01 -0.417126E-03  0.531278E-02  0.00000    
    2255  0.00000       2
  2  0.679395      -2.13469      0.273291      0.00000    
  1 -0.275215E-01 -0.152028E-01 -0.476229E-02  0.00000    
    2256  0.00000       2
  2 -0.223199     -0.334881E-01  -2.24549      0.00000    
  1 -0.190389E-01 -0.187576E-01 -0.172312E-01  0.00000    
    2257  0.00000       2
  2 -0.135018      -2.11350      0.779774      0.00000    
  1  0.219752E-01 -0.158790E-02  0.229306E-01  0.00000    
    2258  0.00000       2
  2  -1.07033     -0.567772E-01   1.98603      0.00000    
  1 -0.195803E-01 -0.215511E-01 -0.127829E-01  0.00000    
    2259  0.00000       2
  2  -1.16427      -1.29990      -1.43105      0.00000    
  1 -0.194386E-02 -0.103564E-01  0.300034E-01  0.00000    
    2260  0.00000       2
  2   2.25524     -0.619409E-01  0.568305E-01  0.00000    
  1 -0.281317E-01 -0.142007E-01  0.426468E-02  0.00000    
    2261  0.00000       2
  2   1.27321     -0.429597       1.81316      0.00000    
  1 -0.503163E-02 -0.138574E-02 -0.313688E-01  0.00000    
    2262  0.00000       2
  2  -1.71087      0.873253       1.18469      0.00000    
  1  0.239219E-01 -0.163015E-01  0.131622E-01  0.00000    
    2263  0.00000       2
  2 -0.145169       2.12834     -0.736380      0.00000    
  1 -0.373709E-02 -0.299793E-01 -0.992548E-02  0.00000    
    2264  0.00000       2
  2  -1.68651      -1.05143       1.06928      0.00000    
  1 -0.306678E-01  0.574146E-02 -0.614506E-02  0.00000    
    2265  0.00000       2
  2   2.08819      0.736841     -0.435548      0.00000    
  1  0.217441E-01  0.221161E-01  0.702226E-02  0.00000    
    2266  0.00000       2
  2   1.33857      0.484764       1.75111      0.00000    
  1  0.172929E-01 -0.623546E-02  0.259483E-01  0.00000    
    2267  0.00000       2
  2  0.995235     -0.126570       2.02154      0.00000    
  1 -0.883158E-02  0.288743E-01  0.997602E-02  0.00000    
    2268  0.00000       2
  2   1.96705      0.150409      -1.09602      0.00000    
  1  0.230529E-02  0.231058E-01 -0.217267E-01  0.00000    
    2269  0.00000       2
  2   1.44599       1.36812      -1.06326      0.00000    
  1  0.200532E-01  0.228364E-02 -0.245743E-01  0.00000    
    2270  0.00000       2
  2  -1.65142      -1.18947     -0.975257      0.00000    
  1 -0.178056E-02  0.299962E-01  0.104065E-01  0.00000    
    2271  0.00000       2
  2 -0.253498     -0.398714       2.20679      0.00000    
  1 -0.280197E-01  0.200380E-02 -0.149038E-01  0.00000    
    2272  0.00000       2
  2  -1.07791       1.94135     -0.403037      0.00000    
  1  0.199514E-01  0.169961E-01 -0.180087E-01  0.00000    
    2273  0.00000       2
  2  -1.45741     -0.319936       1.69315      0.00000    
  1 -0.157118E-01  0.132252E-01  0.242790E-01  0.00000    
    2274  0.00000       2
  2   2.25638      0.303426E-01 -0.316344E-01  0.00000    
  1 -0.132308E-01  0.209006E-01 -0.199838E-01  0.00000    
    2275  0.00000       2
  2  -1.92907      0.747355E-01   1.16887      0.00000    
  1 -0.178546E-01 -0.903650E-02  0.247143E-01  0.00000    
    2276  0.00000       2
  2  -1.38087     -0.636034      -1.66788      0.00000    
  1  0.291816E-01 -0.164028E-02 -0.125294E-01  0.00000    
    2277  0.00000       2
  2   1.48465     -0.818146      -1.48983      0.00000    
  1  0.121724E-01 -0.167840E-01  0.241116E-01  0.00000    
    2278  0.00000       2
  2 -0.471133       2.11879     -0.617998      0.00000    
  1  0.382106E-02  0.287711E-01  0.129948E-01  0.00000    
    2279  0.00000       2
  2   1.69155       1.35411     -0.631023      0.00000    
  1 -0.113709E-01  0.603497E-02  0.290779E-01  0.00000    
    2280  0.00000       2
  2  0.740348       1.55040      -1.46332      0.00000    
  1  0.164490E-01  0.257297E-02 -0.270933E-01  0.00000    
    2281  0.00000       2
  2  -2.02341     -0.161682      0.986318      0.00000    
  1  0.232542E-01  0.107649E-01 -0.188307E-01  0.00000    
    2282  0.00000       2
  2  -2.00115     -0.219881       1.01991      0.00000    
  1  0.403542E-02 -0.197003E-01 -0.246344E-01  0.00000    
    2283  0.00000       2
  2 -0.109573      0.248289       2.24042      0.00000    
  1 -0.273428E-01  0.130886E-01 -0.960740E-02  0.00000    
    2284  0.00000       2
  2  -1.15203     -0.898032       1.72032      0.00000    
  1  0.182172E-01  0.259353E-01  0.259509E-02  0.00000    
    2285  0.00000       2
  2 -0.180369      -1.43260      -1.73444      0.00000    
  1  0.315189E-01 -0.224063E-02  0.357448E-02  0.00000    
    2286  0.00000       2
  2  -1.53144     -0.939784      -1.36552      0.00000    
  1 -0.191583E-01 -0.146707E-01  0.207116E-01  0.00000    
    2287  0.00000       2
  2  0.161543      -1.96120       1.10488      0.00000    
  1  0.155460E-01  0.652869E-02  0.269618E-01  0.00000    
    2288  0.00000       2
  2  0.392018     -0.418792      -2.18268      0.00000    
  1 -0.310927E-01 -0.492403E-02 -0.449872E-02  0.00000    
    2289  0.00000       2
  2  -1.84899       1.28990      0.102711      0.00000    
