 DECAY0 generated file: 0nu2bplus_test_rc.dat                   

  date and hour         :   12. 6.2019    10:36:33
  initial random number :            0
    
  event type: Xe124           
              0nubb(rc) 0+ -> 0+     {2n}      
              level, Elevel (MeV) =  0+       0.0000     MeV
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
           1       10000
  2  0.262209       1.04205      0.882633E-01  0.00000    
    1791  0.00000       2
  2  0.144733      0.144451     -0.347002      0.00000    
  2  0.199954      0.921662     -0.501486      0.00000    
    1792  0.00000       2
  2 -0.450767      0.456317     -0.113245E-01  0.00000    
  2 -0.308855      0.481127     -0.664348      0.00000    
    1793  0.00000       2
  2 -0.611590      0.558665E-01 -0.578503E-01  0.00000    
  2 -0.897158     -0.430512E-01  0.264042E-01  0.00000    
    1794  0.00000       2
  2 -0.208401     -0.505348     -0.128167      0.00000    
  2 -0.251443      0.101145     -0.906773      0.00000    
    1795  0.00000       2
  2 -0.179702E-01  0.208549     -0.297281      0.00000    
  2 -0.751444     -0.513763      0.607061      0.00000    
    1796  0.00000       2
  2  -1.00578     -0.657130E-02 -0.349355      0.00000    
  2 -0.601514E-01 -0.252889      0.314092      0.00000    
    1797  0.00000       2
  2  0.376515     -0.617515E-01  0.564452      0.00000    
  2 -0.376716      0.797797E-01  0.746362      0.00000    
    1798  0.00000       2
  2  0.526200      0.479220E-01  0.171063      0.00000    
  2  0.902539     -0.152099E-01 -0.300916      0.00000    
    1799  0.00000       2
  2 -0.405925      0.458005     -0.766505      0.00000    
  2 -0.208292E-01 -0.243222     -0.458658      0.00000    
    1800  0.00000       2
  2  0.998313      0.191667     -0.514827E-01  0.00000    
  2  0.453842     -0.392594E-01  0.124586      0.00000    
    1801  0.00000       2
  2 -0.287376      0.139289     -0.203640      0.00000    
  2 -0.171988      0.852795     -0.647185      0.00000    
    1802  0.00000       2
  2 -0.345538     -0.284028     -0.914279      0.00000    
  2 -0.221736     -0.261414     -0.324896      0.00000    
    1803  0.00000       2
  2  0.365354     -0.136646      0.173965      0.00000    
  2 -0.447675     -0.682776      0.662003      0.00000    
    1804  0.00000       2
  2  0.420820      0.163782     -0.220170      0.00000    
  2  0.497145      0.774016     -0.377960      0.00000    
    1805  0.00000       2
  2 -0.101341     -0.182864      0.346434      0.00000    
  2 -0.874667E-01  0.610926      0.870243      0.00000    
    1806  0.00000       2
  2 -0.207876      0.873470      0.552156      0.00000    
  2 -0.218487      0.361377      0.238842E-01  0.00000    
    1807  0.00000       2
  2  0.199423     -0.293470     -0.312317      0.00000    
  2  0.419326      0.927091     -0.544583E-02  0.00000    
    1808  0.00000       2
  2 -0.158839       1.06940      0.221803      0.00000    
  2  0.195133      0.819306E-01  0.276876      0.00000    
    1809  0.00000       2
  2 -0.415742E-01 -0.125970      0.361929      0.00000    
  2  0.708047      0.701070     -0.416209      0.00000    
    1810  0.00000       2
  2  0.114558      0.291703     -0.348373      0.00000    
  2 -0.829029     -0.104007      0.586161      0.00000    
    1811  0.00000       2
  2 -0.512614     -0.221504      0.203618      0.00000    
  2 -0.252451      0.843514     -0.260747      0.00000    
    1812  0.00000       2
  2  0.348586E-02   1.00256     -0.220513E-01  0.00000    
  2 -0.467568      0.113709     -0.101677      0.00000    
    1813  0.00000       2
  2 -0.319871     -0.413663E-01 -0.452719      0.00000    
  2  0.238041     -0.756568      0.524910      0.00000    
    1814  0.00000       2
  2   1.00620     -0.134456     -0.868462E-01  0.00000    
  2 -0.398571      0.186652     -0.167609      0.00000    
    1815  0.00000       2
  2  0.138936     -0.332910     -0.114519      0.00000    
  2 -0.427855E-01 -0.183506E-01   1.08347      0.00000    
    1816  0.00000       2
  2  0.408321      0.625555E-01  0.241338      0.00000    
  2 -0.722159     -0.423719      0.570474      0.00000    
    1817  0.00000       2
  2  0.353255     -0.265796     -0.391123      0.00000    
  2  0.679562     -0.467645     -0.411474      0.00000    
    1818  0.00000       2
  2 -0.613017     -0.780697     -0.661013E-01  0.00000    
  2 -0.505705E-01 -0.390781     -0.311090      0.00000    
    1819  0.00000       2
  2  0.743058E-02 -0.588496     -0.129807E-01  0.00000    
  2  0.481700     -0.786746     -0.363365E-01  0.00000    
    1820  0.00000       2
  2 -0.109353      0.333630     -0.260662      0.00000    
  2  0.763884      0.703902     -0.102641      0.00000    
    1821  0.00000       2
  2  0.450009     -0.933297E-01  0.446540      0.00000    
  2  0.603806     -0.473128      0.425383      0.00000    
    1822  0.00000       2
  2 -0.133204     -0.237892      0.495457E-01  0.00000    
  2 -0.140344     -0.369377       1.07417      0.00000    
    1823  0.00000       2
  2 -0.212480     -0.299265      0.348945      0.00000    
  2  0.787621     -0.482190      0.360427      0.00000    
    1824  0.00000       2
  2 -0.600662     -0.565505     -0.647110      0.00000    
  2 -0.414536      0.567920E-01 -0.102460      0.00000    
    1825  0.00000       2
  2  0.137695      0.453648E-01 -0.420083      0.00000    
  2 -0.401418      0.467264     -0.836226      0.00000    
    1826  0.00000       2
  2  0.346834     -0.684886E-01  0.844892      0.00000    
  2  0.402620     -0.294627      0.328157      0.00000    
    1827  0.00000       2
  2 -0.442996      0.161509     -0.151870      0.00000    
  2  0.110352     -0.990224     -0.858041E-01  0.00000    
    1828  0.00000       2
  2 -0.972062     -0.383232      0.716592E-01  0.00000    
  2  0.990284E-01  0.375928     -0.189293      0.00000    
    1829  0.00000       2
  2 -0.327561     -0.910278      0.365426      0.00000    
  2 -0.399333     -0.130915     -0.162337      0.00000    
    1830  0.00000       2
  2  0.872223      0.206836     -0.720078      0.00000    
  2  0.218638      0.300517E-01 -0.150028      0.00000    
    1831  0.00000       2
  2 -0.619778     -0.640375     -0.291066E-01  0.00000    
  2 -0.402199     -0.728927E-01 -0.472334      0.00000    
    1832  0.00000       2
  2  0.279779     -0.365168      0.143724      0.00000    
  2 -0.443927      0.703421     -0.573696      0.00000    
    1833  0.00000       2
  2  0.157906      0.364327      0.230608      0.00000    
  2 -0.647180      0.711277     -0.362509      0.00000    
    1834  0.00000       2
  2  0.189846E-01  0.382835     -0.760479      0.00000    
  2 -0.592772     -0.154387     -0.268152      0.00000    
    1835  0.00000       2
  2  0.883923     -0.210279     -0.341243      0.00000    
  2  0.394283     -0.189858      0.303033      0.00000    
    1836  0.00000       2
  2  0.299327      0.472755     -0.911900      0.00000    
  2 -0.224000      0.436535E-01 -0.328786      0.00000    
    1837  0.00000       2
  2  0.704683     -0.280850      0.594997      0.00000    
  2  0.152107     -0.339061     -0.392051      0.00000    
    1838  0.00000       2
  2 -0.276435E-01 -0.312470E-01  0.602785      0.00000    
  2 -0.739604      0.294709      0.440104      0.00000    
    1839  0.00000       2
  2 -0.499885E-01  0.498602      0.111186      0.00000    
  2  0.190519      0.933545      0.253324      0.00000    
    1840  0.00000       2
  2  0.138492     -0.728831      0.488778      0.00000    
  2 -0.804879E-01  0.127800      0.609847      0.00000    
    1841  0.00000       2
  2  0.190284       1.00483     -0.536473E-01  0.00000    
  2 -0.364657      0.203579      0.202183      0.00000    
    1842  0.00000       2
  2  0.702914      0.856917     -0.259455      0.00000    
  2  0.194966E-01  0.254392     -0.135480      0.00000    
    1843  0.00000       2
  2  0.925596E-01 -0.171901      0.223659      0.00000    
  2  0.540507      0.630910     -0.771749      0.00000    
    1844  0.00000       2
  2 -0.358279     -0.774693      0.303471      0.00000    
  2  0.379426     -0.473575     -0.463046E-01  0.00000    
    1845  0.00000       2
  2 -0.497747     -0.909020      0.207928E-01  0.00000    
  2 -0.671633E-01 -0.999719E-01 -0.430664      0.00000    
    1846  0.00000       2
  2 -0.306186      0.156243      0.165746      0.00000    
  2 -0.139173       1.06683      0.118689      0.00000    
    1847  0.00000       2
  2  0.211309     -0.181118      -1.00208      0.00000    
  2  0.182522     -0.399760     -0.518587E-01  0.00000    
    1848  0.00000       2
  2 -0.386290     -0.224172      0.314489      0.00000    
  2 -0.880636     -0.264637      0.272623      0.00000    
    1849  0.00000       2
  2 -0.641262     -0.480792      0.553896      0.00000    
  2 -0.813492E-01 -0.516314      0.728967E-01  0.00000    
    1850  0.00000       2
  2  0.364630     -0.345483     -0.358911      0.00000    
  2  0.887023     -0.125958      0.629949E-01  0.00000    
    1851  0.00000       2
  2 -0.368125     -0.332261       1.06420      0.00000    
  2 -0.271378E-01 -0.855513E-01  0.195074      0.00000    
    1852  0.00000       2
  2  0.457167      0.353377      0.887090      0.00000    
  2  0.212472      0.207939     -0.291570      0.00000    
    1853  0.00000       2
  2  0.415625      0.140811      0.156918      0.00000    
  2  0.906633     -0.362988E-01  0.471509      0.00000    
    1854  0.00000       2
  2  0.117163      0.138717     -0.318260      0.00000    
  2  0.865737     -0.567688E-01 -0.663663      0.00000    
    1855  0.00000       2
  2 -0.252815     -0.500613      0.162899      0.00000    
  2  0.112008E-01 -0.123090      0.918969      0.00000    
    1856  0.00000       2
  2 -0.243399     -0.237095      0.896333E-01  0.00000    
  2  0.173726     -0.667937     -0.858905      0.00000    
    1857  0.00000       2
  2 -0.788042E-01 -0.312831     -0.393171      0.00000    
  2  0.666550     -0.317059     -0.659214      0.00000    
    1858  0.00000       2
  2 -0.152413     -0.437605     -0.150365      0.00000    
  2 -0.151250      0.967727      0.231321      0.00000    
    1859  0.00000       2
  2  0.157952     -0.515284     -0.289168      0.00000    
  2  0.224376     -0.751005      0.448798      0.00000    
    1860  0.00000       2
  2 -0.559540      0.891386E-01 -0.895514      0.00000    
  2 -0.192149      0.131729     -0.343376      0.00000    
    1861  0.00000       2
  2 -0.125177     -0.551270      0.203608      0.00000    
  2  0.214862     -0.845984      0.266609      0.00000    
    1862  0.00000       2
  2 -0.172065      0.194730      0.378137      0.00000    
  2 -0.947829E-01 -0.970341      0.325858      0.00000    
    1863  0.00000       2
  2  0.120623     -0.978485     -0.172791      0.00000    
  2 -0.298232     -0.392853     -0.317297E-01  0.00000    
    1864  0.00000       2
  2 -0.378933E-01  0.335301      0.939949      0.00000    
  2 -0.316304     -0.260911      0.281061      0.00000    
    1865  0.00000       2
  2 -0.334400      0.304729      0.413864E-01  0.00000    
  2  0.697799     -0.487426     -0.582346      0.00000    
    1866  0.00000       2
  2 -0.559740     -0.570832     -0.610865      0.00000    
  2 -0.199684E-01 -0.485367     -0.413869E-01  0.00000    
    1867  0.00000       2
  2 -0.625380     -0.697510      0.462154      0.00000    
  2 -0.525185E-01 -0.427822      0.667377E-01  0.00000    
    1868  0.00000       2
  2  0.291275      0.160424     -0.240340E-02  0.00000    
  2   1.07917     -0.812105E-01  0.261621      0.00000    
    1869  0.00000       2
  2  0.809676E-01   1.05700      0.277918      0.00000    
  2 -0.155435      0.322292     -0.462726E-01  0.00000    
    1870  0.00000       2
  2 -0.418587      0.843819      0.327793      0.00000    
  2 -0.267900      0.123270      0.402310      0.00000    
    1871  0.00000       2
  2 -0.848261     -0.172188      0.750291      0.00000    
  2 -0.219210      0.164464     -0.262215E-01  0.00000    
    1872  0.00000       2
  2 -0.560705      0.116577      0.643455      0.00000    
  2  0.195063      0.628008      0.245174E-01  0.00000    
    1873  0.00000       2
  2 -0.723142E-01  0.674724E-01 -0.366542      0.00000    
  2 -0.198003      0.973881     -0.432156      0.00000    
    1874  0.00000       2
  2 -0.205791E-01  0.890627     -0.427859      0.00000    
  2  0.134002      0.488699     -0.600599E-01  0.00000    
    1875  0.00000       2
  2  0.378174      0.316873     -0.185144      0.00000    
  2 -0.336803      0.825915     -0.393470      0.00000    
    1876  0.00000       2
  2  0.279610     -0.122758E-01 -0.384989      0.00000    
  2 -0.778583     -0.241650      0.604728      0.00000    
    1877  0.00000       2
  2 -0.355405     -0.194568      0.160833E-01  0.00000    
  2  0.373800E-01 -0.959984     -0.462562      0.00000    
    1878  0.00000       2
  2  0.310663      0.264351     -0.317309      0.00000    
  2  0.122881     -0.867086     -0.446671      0.00000    
    1879  0.00000       2
  2 -0.286131      0.175256E-01 -0.274268E-01  0.00000    
  2  0.347932      0.408329      -1.00450      0.00000    
    1880  0.00000       2
  2  0.375952E-01  0.729817E-01 -0.597056      0.00000    
  2  0.907749     -0.169868E-01  0.757357E-01  0.00000    
    1881  0.00000       2
  2 -0.222030     -0.931775      0.570261      0.00000    
  2 -0.276204      0.152362E-01  0.180400      0.00000    
    1882  0.00000       2
  2 -0.759200      0.638236     -0.226588      0.00000    
  2  0.880088E-01 -0.261315     -0.384164      0.00000    
    1883  0.00000       2
  2  -1.01663     -0.125821E-01 -0.207829      0.00000    
  2 -0.427471      0.805145E-01 -0.967857E-01  0.00000    
    1884  0.00000       2
  2 -0.365430      0.780848     -0.183062      0.00000    
  2 -0.504011      0.547299E-02  0.388092      0.00000    
    1885  0.00000       2
  2  0.893312E-01   1.06280     -0.120591      0.00000    
  2  0.250505      0.741459E-01  0.296458      0.00000    
    1886  0.00000       2
  2 -0.253504     -0.179993      0.452541      0.00000    
  2  0.240423      0.841242      0.387198      0.00000    
    1887  0.00000       2
  2 -0.461036      -1.05916      0.110652      0.00000    
  2  0.457287E-01 -0.192336      0.144972      0.00000    
    1888  0.00000       2
  2  0.533429      0.241202     -0.640556      0.00000    
  2 -0.568301     -0.317648      0.808896E-02  0.00000    
    1889  0.00000       2
  2  0.586683      0.472433      0.686799      0.00000    
  2  0.400152E-01 -0.465359      0.548101E-01  0.00000    
    1890  0.00000       2
  2  0.499533      0.399313     -0.764866      0.00000    
  2 -0.403127      0.293976      0.180546E-01  0.00000    
    1891  0.00000       2
  2 -0.217046E-01  0.469260      0.322634E-01  0.00000    
  2 -0.889124      0.366139     -0.337013      0.00000    
    1892  0.00000       2
  2  0.269997      0.851066     -0.391506      0.00000    
  2  0.848310E-01 -0.241500      0.460563      0.00000    
    1893  0.00000       2
  2  0.768223     -0.257720     -0.521207      0.00000    
  2 -0.103257     -0.123941      0.516352      0.00000    
    1894  0.00000       2
  2 -0.400008      0.212546E-01  0.390213      0.00000    
  2  0.781199     -0.727728E-01 -0.532621      0.00000    
    1895  0.00000       2
  2  0.744259     -0.436697     -0.543734      0.00000    
  2  0.475404E-01 -0.374462      0.279211      0.00000    
    1896  0.00000       2
  2  0.514380      0.163716E-01  0.223487      0.00000    
  2  0.450648     -0.831659      0.395374E-01  0.00000    
    1897  0.00000       2
  2 -0.818181      0.107930     -0.534862      0.00000    
  2  0.121068      0.455645     -0.210604      0.00000    
    1898  0.00000       2
  2 -0.373835E-03  0.339743      0.241260      0.00000    
  2 -0.955357      0.186912     -0.415622      0.00000    
    1899  0.00000       2
  2 -0.385524      0.366287     -0.127257      0.00000    
  2 -0.639620     -0.710413      0.720229E-01  0.00000    
    1900  0.00000       2
  2  0.494039     -0.857356      0.556562      0.00000    
  2 -0.519208E-01  0.279002     -0.782949E-01  0.00000    
    1901  0.00000       2
  2   1.02769      0.507297     -0.157533      0.00000    
  2 -0.104785     -0.166419     -0.158613      0.00000    
    1902  0.00000       2
  2  0.242026      0.138602     -0.423612E-01  0.00000    
  2  0.498865      0.524450      0.883207      0.00000    
    1903  0.00000       2
  2  0.825470      0.301023      0.392798      0.00000    
  2 -0.147602E-01  0.509733      0.184175      0.00000    
    1904  0.00000       2
  2 -0.498524     -0.332429     -0.664340      0.00000    
  2  0.351933     -0.511644      0.191178E-01  0.00000    
    1905  0.00000       2
  2 -0.285390      0.176544      0.163443      0.00000    
  2 -0.836125     -0.695520      0.253499E-01  0.00000    
    1906  0.00000       2
  2 -0.930775E-01  0.217329      0.370799      0.00000    
  2 -0.539862     -0.851132      0.264394      0.00000    
    1907  0.00000       2
  2 -0.130542      0.625060      0.754069      0.00000    
  2 -0.406075      0.159516     -0.265085      0.00000    
    1908  0.00000       2
  2  0.122972     -0.559050     -0.131164      0.00000    
  2  0.275935     -0.867225      0.162461      0.00000    
    1909  0.00000       2
  2  0.978979      0.307087      0.430249      0.00000    
  2  0.271268      0.175386     -0.845412E-01  0.00000    
    1910  0.00000       2
  2  0.552571E-01  0.105130E-01  0.605709      0.00000    
  2  0.659808     -0.330912      0.525544      0.00000    
    1911  0.00000       2
  2  0.187760      0.479910E-01  0.316633      0.00000    
  2  0.859000E-01   1.08581      0.284073E-02  0.00000    
    1912  0.00000       2
  2 -0.303725     -0.287838     -0.169331      0.00000    
  2  0.850241     -0.497838     -0.311945      0.00000    
    1913  0.00000       2
  2  0.350539      0.427398     -0.198936      0.00000    
  2 -0.122234     -0.725817      0.559025      0.00000    
    1914  0.00000       2
  2  0.426640      0.225190E-01 -0.182579      0.00000    
  2  0.849841      0.570522     -0.100568E-01  0.00000    
    1915  0.00000       2
  2  0.188510E-01  0.118954      0.288988      0.00000    
  2 -0.342649     -0.609861      0.880838      0.00000    
    1916  0.00000       2
  2 -0.390356     -0.310922      0.101022      0.00000    
  2 -0.226135     -0.648127     -0.712212      0.00000    
    1917  0.00000       2
  2 -0.370252     -0.822398     -0.486449      0.00000    
  2  0.353764      0.296078     -0.413110E-01  0.00000    
    1918  0.00000       2
  2  0.577020     -0.945683     -0.132853E-01  0.00000    
  2 -0.201487     -0.273018     -0.394558E-01  0.00000    
    1919  0.00000       2
  2 -0.612170      0.317121     -0.749314      0.00000    
  2 -0.338306      0.103059      0.312236      0.00000    
    1920  0.00000       2
  2  0.115218E-01 -0.370039      0.264312      0.00000    
  2 -0.412121     -0.720147      0.611795      0.00000    
    1921  0.00000       2
  2 -0.204025     -0.401957     -0.314921      0.00000    
  2 -0.477307E-01 -0.286690      0.910836      0.00000    
    1922  0.00000       2
  2 -0.253979     -0.166771     -0.651665      0.00000    
  2 -0.675778      0.423526     -0.101642      0.00000    
    1923  0.00000       2
  2 -0.135700      0.891884      0.714806      0.00000    
  2  0.210198      0.117651     -0.109222      0.00000    
    1924  0.00000       2
  2 -0.479585     -0.172224      0.266881      0.00000    
  2 -0.253072     -0.719446     -0.540480      0.00000    
    1925  0.00000       2
  2 -0.407173     -0.677923      0.582953      0.00000    
  2 -0.236669     -0.432940      0.156361      0.00000    
    1926  0.00000       2
  2  0.293534      0.873492      0.628935      0.00000    
  2  0.877204E-01  0.129310      0.289228      0.00000    
    1927  0.00000       2
  2 -0.343724      0.278292     -0.205492      0.00000    
  2 -0.936410      0.309710E-01 -0.366453      0.00000    
    1928  0.00000       2
  2  0.630905     -0.695544      0.334897      0.00000    
  2  0.213361     -0.166002      0.419758      0.00000    
    1929  0.00000       2
  2 -0.105000      0.763937      0.542684      0.00000    
  2 -0.628890E-01 -0.281514      0.486494      0.00000    
    1930  0.00000       2
  2 -0.202443      0.310333     -0.266108      0.00000    
  2  0.675812      0.730839     -0.264422      0.00000    
    1931  0.00000       2
  2  0.113828      0.194603      -1.02051      0.00000    
  2 -0.249970      0.289770     -0.207788      0.00000    
    1932  0.00000       2
  2 -0.518355     -0.276920      0.220454      0.00000    
  2 -0.710559      0.109734      0.522771      0.00000    
    1933  0.00000       2
  2 -0.732742     -0.264903     -0.133875      0.00000    
  2 -0.725106     -0.498806E-01  0.935769E-01  0.00000    
    1934  0.00000       2
  2  -1.00151     -0.129283      0.363403      0.00000    
  2 -0.316583     -0.118494     -0.205001      0.00000    
    1935  0.00000       2
  2 -0.217432     -0.994929      0.231859      0.00000    
  2 -0.374104     -0.188588      0.122028      0.00000    
    1936  0.00000       2
  2  0.158284      0.222557      0.918116      0.00000    
  2 -0.340401     -0.410248      0.125789      0.00000    
    1937  0.00000       2
  2  0.192553     -0.190829      0.736534      0.00000    
  2  0.732459     -0.435463E-01  0.851330E-01  0.00000    
    1938  0.00000       2
  2  0.161598      0.787576E-01  0.312727      0.00000    
  2 -0.269974     -0.118562       1.05556      0.00000    
    1939  0.00000       2
  2  0.648093     -0.318169     -0.566238      0.00000    
  2  0.535048      0.235514     -0.112096      0.00000    
    1940  0.00000       2
  2  0.531322       1.02135     -0.363179E-01  0.00000    
  2 -0.113147     -0.679150E-02 -0.237094      0.00000    
    1941  0.00000       2
  2 -0.336334      0.206402     -0.262473E-01  0.00000    
  2  0.830530      0.500546      0.459611      0.00000    
    1942  0.00000       2
  2 -0.498484     -0.955224E-01  0.112115E-01  0.00000    
  2  0.132121      0.890845     -0.411996      0.00000    
    1943  0.00000       2
  2 -0.970295E-02  0.952834     -0.287744      0.00000    
  2  0.380294E-01  0.498530      0.365837E-01  0.00000    
    1944  0.00000       2
  2  0.719432E-01  0.718258     -0.702840      0.00000    
  2 -0.352248      0.276964      0.187594      0.00000    
    1945  0.00000       2
  2  0.360304      0.564174      0.537987      0.00000    
  2  0.406484      0.698577E-01 -0.516396      0.00000    
    1946  0.00000       2
  2 -0.194781      0.824689     -0.575146      0.00000    
  2  0.119455      0.388253     -0.224142      0.00000    
    1947  0.00000       2
  2  0.222742     -0.325453     -0.329237      0.00000    
  2  0.720008     -0.129724     -0.660321      0.00000    
    1948  0.00000       2
  2 -0.390418      0.682516E-01 -0.904158      0.00000    
  2 -0.168929     -0.383608     -0.293383      0.00000    
    1949  0.00000       2
  2  0.370878      0.371530     -0.960569      0.00000    
  2  0.155046      0.241495      0.221910      0.00000    
    1950  0.00000       2
  2  0.905828E-01 -0.222599      0.325692      0.00000    
  2 -0.484088     -0.843466      0.438447      0.00000    
    1951  0.00000       2
  2 -0.295259      -1.05633      0.376184      0.00000    
  2 -0.628407E-01 -0.113898      0.210043      0.00000    
    1952  0.00000       2
  2  0.236185      0.783485E-01 -0.181809      0.00000    
  2   1.05259      0.128835E-01 -0.404235      0.00000    
    1953  0.00000       2
  2  0.381744      0.244630      0.337050      0.00000    
  2  0.756247      0.561359     -0.555921E-01  0.00000    
    1954  0.00000       2
  2  0.557430      0.443129     -0.668578      0.00000    
  2  0.208055     -0.404357      0.261629      0.00000    
    1955  0.00000       2
  2  0.516731      0.605634      0.718777      0.00000    
  2 -0.316114     -0.232586     -0.547547E-01  0.00000    
    1956  0.00000       2
  2  0.404435     -0.795283     -0.483922      0.00000    
  2  0.948284E-01 -0.126351     -0.449031      0.00000    
    1957  0.00000       2
  2 -0.126143      0.229701E-01 -0.276999      0.00000    
  2   1.03220      0.424639     -0.171760      0.00000    
    1958  0.00000       2
  2  0.281008E-02 -0.476786     -0.119539      0.00000    
  2  0.839316      0.539642      0.101927      0.00000    
    1959  0.00000       2
  2 -0.197213     -0.906884     -0.403719      0.00000    
  2 -0.264142     -0.377920      0.132777      0.00000    
    1960  0.00000       2
  2 -0.256914      0.169238     -0.116379      0.00000    
  2 -0.504959      0.911220     -0.398948      0.00000    
    1961  0.00000       2
  2 -0.239607     -0.827106E-01 -0.323242      0.00000    
  2 -0.520375      0.299181E-01 -0.925993      0.00000    
    1962  0.00000       2
  2 -0.887789     -0.307896E-01 -0.349205      0.00000    
  2 -0.384877      0.183495      0.350244      0.00000    
    1963  0.00000       2
  2  0.183560     -0.516895      0.732472      0.00000    
  2  0.597519     -0.250327E-01 -0.407145E-02  0.00000    
    1964  0.00000       2
  2 -0.259603     -0.853596      0.324021      0.00000    
  2  0.259997     -0.375787     -0.320432      0.00000    
    1965  0.00000       2
  2 -0.599715E-01 -0.838251E-01 -0.341449      0.00000    
  2   1.00851      0.277900     -0.335345      0.00000    
    1966  0.00000       2
  2   1.06606     -0.808010E-01  0.651057E-01  0.00000    
  2  0.140557     -0.308189     -0.209810      0.00000    
    1967  0.00000       2
  2 -0.446396     -0.277808     -0.206664      0.00000    
  2 -0.565756     -0.751547      0.724370E-01  0.00000    
    1968  0.00000       2
  2  0.132930     -0.853990E-01 -0.349844      0.00000    
  2  0.808292     -0.650527     -0.303061      0.00000    
    1969  0.00000       2
  2  0.155955     -0.322715E-01 -0.485625      0.00000    
  2  0.927522     -0.106286     -0.322291      0.00000    
    1970  0.00000       2
  2 -0.120896      0.149026     -0.626001      0.00000    
  2  0.646187     -0.502029E-02 -0.574167      0.00000    
    1971  0.00000       2
  2  0.139718     -0.107023     -0.517884      0.00000    
  2 -0.779824     -0.548623      0.979770E-01  0.00000    
    1972  0.00000       2
  2 -0.280476      0.232139E-01 -0.465640      0.00000    
  2 -0.806836     -0.432911      0.291379      0.00000    
    1973  0.00000       2
  2 -0.360775     -0.964635E-01  0.841182E-01  0.00000    
  2 -0.224509      0.643236     -0.840081      0.00000    
    1974  0.00000       2
  2  0.132463     -0.309937      0.320574      0.00000    
  2 -0.694771      0.606921      0.442627      0.00000    
    1975  0.00000       2
  2 -0.198588     -0.387454     -0.100840      0.00000    
  2 -0.320034     -0.938423      0.303097      0.00000    
    1976  0.00000       2
  2 -0.148144     -0.942791     -0.117650      0.00000    
  2  0.378647     -0.386088     -0.516418E-01  0.00000    
    1977  0.00000       2
  2 -0.205740      0.569482E-02  0.373303      0.00000    
  2 -0.464207     -0.658842      0.675660      0.00000    
    1978  0.00000       2
  2 -0.412385     -0.509877     -0.769068      0.00000    
  2  0.431412     -0.187446     -0.103523      0.00000    
    1979  0.00000       2
  2 -0.330428E-01  0.178298      0.489086      0.00000    
  2 -0.622828E-01  0.682290      0.699605      0.00000    
    1980  0.00000       2
  2 -0.560506      0.885273     -0.384408      0.00000    
  2  0.232077      0.220102      0.728142E-01  0.00000    
    1981  0.00000       2
  2 -0.204132     -0.222388     -0.150984E-01  0.00000    
  2 -0.837780      0.638377      0.411886      0.00000    
    1982  0.00000       2
  2 -0.712358E-01 -0.182923      0.480139E-01  0.00000    
  2 -0.774108     -0.714551      0.529954      0.00000    
    1983  0.00000       2
  2  0.831143E-01  0.739634     -0.657690      0.00000    
  2 -0.317508      0.260112      0.292539      0.00000    
    1984  0.00000       2
  2 -0.715639     -0.222243      0.819965      0.00000    
  2 -0.475988E-01  0.102185     -0.317422      0.00000    
    1985  0.00000       2
  2  0.872933      0.552445E-01  0.507213      0.00000    
  2  0.115928     -0.116769      0.452086      0.00000    
    1986  0.00000       2
  2 -0.101468      0.177383      0.475092      0.00000    
  2 -0.291885E-01  0.859537     -0.475602      0.00000    
    1987  0.00000       2
  2  0.601484     -0.472161     -0.444480      0.00000    
  2 -0.240120E-01  0.111629E-02 -0.632215      0.00000    
    1988  0.00000       2
  2  0.119570E-01 -0.695394     -0.750069      0.00000    
  2 -0.930042E-01 -0.436969     -0.131082      0.00000    
    1989  0.00000       2
  2 -0.413434      0.670991      0.602468      0.00000    
  2  0.357594      0.338932      0.113330      0.00000    
    1990  0.00000       2
  2 -0.324568     -0.125444     -0.197905      0.00000    
  2 -0.518094      0.282542     -0.892348      0.00000    
    1991  0.00000       2
  2  0.816960      0.596342      0.289600      0.00000    
  2 -0.213057     -0.242293     -0.277743      0.00000    
    1992  0.00000       2
  2  0.217466     -0.255973      0.148630      0.00000    
  2 -0.370657       1.01103      0.179886      0.00000    
    1993  0.00000       2
  2 -0.448888      0.236066     -0.171249      0.00000    
  2  0.442812E-01  0.847988     -0.464934      0.00000    
    1994  0.00000       2
  2 -0.722447     -0.510861      0.123314      0.00000    
  2  0.415941      0.325596      0.329781      0.00000    
    1995  0.00000       2
  2  0.531130     -0.869187     -0.351695      0.00000    
  2  0.203041     -0.327553      0.514056E-01  0.00000    
    1996  0.00000       2
  2  0.122727     -0.375840     -0.105614      0.00000    
  2  0.119738     -0.996611     -0.351934      0.00000    
    1997  0.00000       2
  2  0.815736E-01 -0.245765     -0.984471E-01  0.00000    
  2 -0.910876     -0.524562     -0.452994      0.00000    
    1998  0.00000       2
  2  -1.02489      0.340890      0.137689      0.00000    
  2  0.236114      0.593684E-01  0.281012      0.00000    
    1999  0.00000       2
  2  0.802408E-01 -0.146341      0.363861      0.00000    
  2 -0.212407      0.378390      0.977874      0.00000    
    2000  0.00000       2
  2  0.122441     -0.181460      0.297082      0.00000    
  2 -0.811814     -0.165651      0.709237      0.00000    
    2001  0.00000       2
  2 -0.679099      0.900452      0.515810E-01  0.00000    
